"USER_ID","MERCHANT_ID","AGE_RANGE","GENDER","TOTAL_CLICK","TOTAL_ADD_TO_CART","TOTAL_PURCHASE","TOTAL_ADD_TO_FAVOURITE","PROB"
58488,4775,3,1,1,0,1,0,0
65285,3772,3,1,3,0,2,0,0
86347,837,5,1,2,0,1,0,0
38220,2674,3,1,8,0,1,0,0
3520,3469,7,0,9,0,1,0,0
51347,2522,2,0,16,0,1,0,0
42576,2268,7,0,1,0,1,0,0
95363,3872,1,0,0,0,1,0,0
91851,2603,7,0,3,0,1,0,0
66867,1243,2,0,2,0,1,0,0
66867,758,2,0,5,0,2,0,0
90007,4345,3,0,2,0,1,0,0
62025,1897,2,0,0,0,1,0,0
20403,3945,1,2,1,0,1,0,0
43416,4335,3,0,25,0,3,0,0
32561,4782,1,1,3,0,1,0,0
21115,4995,2,0,11,0,1,0,0
73097,3925,7,0,2,0,1,0,0
28347,3440,2,0,4,0,1,0,0
2163,3704,2,1,0,0,1,0,0
55754,1629,2,0,3,0,1,0,0
85561,4709,7,0,6,0,1,0,0
36832,270,7,0,4,0,1,0,0
38706,4595,2,1,1,0,1,0,0
16684,1245,3,0,1,0,1,0,0
61691,1581,5,1,0,0,1,0,1
71508,2273,7,0,5,0,1,0,0
63572,3569,7,0,0,0,1,0,0
63572,4120,7,0,0,0,1,0,0
52600,757,3,0,6,0,1,0,0
60843,3160,3,0,12,0,4,7,1
26004,711,7,2,10,0,1,0,0
62755,1701,1,1,1,0,1,0,0
7862,223,5,0,2,0,1,0,0
21228,3123,3,2,2,0,1,0,0
28010,3668,3,0,12,0,1,0,0
102207,716,2,1,2,0,1,0,0
25982,2077,7,0,3,0,1,0,0
25835,2399,1,1,7,0,1,0,0
6876,3965,7,0,16,0,1,0,0
71257,451,2,0,3,0,1,0,0
33100,2977,3,0,13,0,4,0,0
3847,1472,4,0,3,0,1,0,1
50302,1769,2,0,0,0,1,0,0
98824,2117,2,1,1,0,1,0,0
98824,4035,2,1,1,0,1,0,0
97621,4214,2,1,0,0,1,0,0
5581,4124,7,2,0,0,1,0,0
5581,4688,7,2,4,1,1,0,1
38389,351,4,0,0,0,1,0,0
38389,2782,4,0,0,0,1,0,0
1383,2563,7,0,8,0,1,0,0
8751,2127,7,1,2,0,1,0,0
40467,1707,7,1,0,0,1,0,0
40467,4547,7,1,0,0,1,0,0
83475,4535,2,0,1,0,1,0,0
44445,4863,2,0,6,0,2,0,0
99723,3356,2,0,2,0,1,0,0
43716,2233,2,0,7,0,2,0,0
43716,3864,2,0,1,0,1,0,0
17810,2555,7,0,2,0,1,0,0
31286,4081,7,1,2,0,1,0,0
31286,2127,7,1,3,0,1,0,0
95667,421,7,0,6,0,1,0,0
24786,1800,7,0,1,0,1,0,0
91127,3366,2,1,5,0,1,0,0
12300,1313,1,0,1,0,1,0,0
12300,3854,1,0,0,0,1,0,0
12300,4451,1,0,2,0,1,0,1
91628,4631,3,0,8,0,1,0,0
101524,4926,5,0,0,2,1,0,0
60029,2904,7,1,1,0,1,0,0
20035,3341,3,1,6,0,2,0,0
78448,3080,7,1,3,0,1,0,0
88364,1376,7,1,3,0,1,0,0
6470,4982,7,0,5,0,3,0,0
44449,2615,5,1,3,0,1,0,0
23442,4430,7,0,0,0,1,0,0
34957,4214,3,0,1,0,2,1,0
33933,4211,7,1,3,0,1,0,0
65743,3351,5,1,8,0,2,0,0
80005,270,3,0,0,0,1,0,0
80005,2867,3,0,0,0,1,0,0
69742,4634,1,1,1,0,1,0,0
56733,1857,2,0,1,0,2,0,0
31830,951,7,0,0,0,1,0,0
31830,4673,7,0,1,0,1,0,0
31830,718,7,0,0,0,1,0,0
106015,1031,2,0,0,0,1,0,0
39821,4133,3,0,1,0,1,0,0
98207,4335,3,0,28,0,4,0,0
105163,3160,7,1,0,0,1,0,0
13657,3440,2,0,7,0,2,0,0
13657,1307,2,0,3,0,1,0,0
50008,3323,7,0,2,0,1,0,0
85175,604,7,1,9,0,1,3,0
27743,264,7,0,5,0,1,0,0
70228,1284,3,0,2,0,2,0,0
80112,3173,2,1,12,0,1,0,0
43907,4345,7,1,4,0,1,0,0
53909,1146,1,0,2,0,1,0,0
10639,2004,4,1,4,0,1,0,0
14543,2904,2,0,0,0,2,0,0
104928,3965,5,1,0,0,1,0,0
96506,80,2,0,3,0,1,0,0
38935,716,4,0,13,0,1,0,1
30435,3878,7,0,2,0,1,0,0
21604,814,2,0,30,0,4,0,0
53192,4883,7,1,1,0,1,0,0
48178,1558,7,0,2,0,1,0,0
48178,2970,7,0,1,0,1,0,0
48178,3458,7,0,0,0,1,0,0
97357,4027,7,0,13,0,1,0,0
102578,3517,3,0,2,0,1,0,0
67747,3887,3,0,0,0,1,0,0
20668,1657,3,0,5,0,2,0,0
47265,3440,5,1,28,0,1,0,1
67978,2459,7,0,2,0,1,0,0
103222,4103,2,0,75,0,2,0,0
100253,4018,4,2,5,0,1,0,0
100253,2275,4,2,3,0,1,0,0
10499,1785,5,0,0,0,3,0,0
5084,31,3,0,7,0,2,0,0
86170,2829,2,1,3,0,1,0,0
79233,4987,3,0,0,0,1,0,0
104086,2545,7,2,4,0,1,0,0
19970,4953,5,1,0,0,1,0,0
19970,630,5,1,2,0,1,0,0
55182,3160,7,0,1,0,1,0,0
55182,3591,7,0,0,0,1,0,0
20218,4586,2,0,0,0,2,0,0
80961,3803,7,0,1,0,2,0,0
43686,2171,4,2,3,0,1,0,0
72485,1811,2,0,0,0,2,0,0
58438,462,7,2,1,0,1,0,0
102193,3965,2,0,7,0,1,0,0
102193,1284,2,0,12,0,1,0,0
43490,4881,4,0,1,0,1,0,0
101130,3033,1,0,0,0,1,1,0
18814,1636,3,0,1,0,1,0,0
18814,3356,3,0,1,0,2,0,0
18814,1196,3,0,13,0,1,0,0
96392,2502,4,0,0,0,1,0,0
12066,3965,1,0,2,0,1,0,0
78161,3855,7,1,9,0,1,0,0
78161,318,7,1,5,0,1,0,0
92007,2501,1,0,18,0,1,0,0
8803,4115,7,2,3,0,1,0,0
103498,3082,2,0,2,0,1,0,0
48567,4696,3,0,0,0,2,0,1
25797,1020,2,0,1,0,1,0,1
25797,147,2,0,2,0,1,0,0
30362,2080,2,1,1,0,1,0,1
60256,4919,1,0,0,0,1,0,0
66671,4345,5,1,4,0,1,0,0
36697,3685,3,0,4,0,1,0,0
24194,4104,7,1,18,0,1,0,0
35603,4067,4,0,3,0,1,0,0
35603,114,4,0,4,0,1,1,0
22663,1907,5,0,7,0,1,0,0
94336,3464,3,1,0,0,1,0,0
79138,1391,2,1,1,0,1,0,0
75228,3871,7,2,10,0,1,0,0
30940,2239,2,1,0,0,1,0,0
30940,75,2,1,0,0,1,0,0
89674,922,3,1,0,0,1,0,0
72432,3218,2,0,3,0,2,0,0
52143,1758,2,0,3,0,1,0,0
67801,3341,3,1,3,0,1,0,0
86004,3464,3,1,3,0,1,0,1
86004,3548,3,1,3,0,1,0,0
104601,2182,2,0,20,0,4,0,0
42083,4703,2,1,2,0,1,0,0
31152,4000,3,1,1,0,1,1,0
72950,810,3,0,0,0,1,0,0
63083,4982,7,0,2,0,2,0,0
81,521,7,0,6,0,4,0,0
6672,939,5,0,1,0,1,0,0
6672,2501,5,0,2,0,1,0,0
6672,1332,5,0,3,0,1,0,0
103175,1811,7,0,0,0,1,0,1
10711,343,7,0,8,0,3,0,0
60994,3047,2,0,0,0,1,0,0
62267,3228,4,0,20,0,1,0,0
23371,3965,7,0,16,0,4,0,0
20644,3333,3,0,1,0,1,0,0
11839,4746,7,1,0,0,1,0,0
38067,1811,2,1,4,0,1,0,0
63136,4995,2,0,0,0,1,0,0
63136,4594,2,0,0,0,2,0,0
98446,4995,7,0,3,0,3,0,0
86402,2940,7,0,2,0,1,0,0
90145,4309,7,0,0,0,1,0,0
7604,4772,3,0,2,0,1,0,0
67413,193,2,0,3,0,1,0,0
67452,715,3,1,0,0,1,0,0
24915,1504,5,0,4,0,1,0,0
61668,2033,1,1,0,0,2,0,0
61668,841,1,1,4,0,1,0,0
79748,4628,2,1,1,0,2,0,0
29142,4863,3,0,8,0,1,0,0
102184,4092,7,1,2,0,1,0,0
62792,1673,3,0,0,0,2,0,1
39073,1307,1,1,12,0,1,0,0
103147,4656,2,0,2,0,1,0,0
96189,4537,2,0,1,0,1,0,0
96189,2909,2,0,4,0,1,0,0
96189,244,2,0,3,0,1,0,0
97990,4033,1,1,1,0,1,0,0
74248,2591,7,0,4,0,1,0,0
101509,1897,7,0,22,0,3,0,0
84597,2051,1,1,7,0,1,0,0
2913,3492,3,0,9,0,7,0,0
50554,3438,7,0,11,0,1,0,0
11758,1613,3,1,1,0,1,0,0
11758,1185,3,1,2,0,1,0,0
72885,2117,3,0,0,0,1,0,0
90844,2445,4,0,7,0,2,0,0
61884,3597,2,1,23,0,1,0,0
44883,44,4,0,1,0,1,0,0
9055,4579,5,0,14,0,1,0,0
33656,1391,1,0,2,0,1,1,0
62093,2130,7,0,0,0,1,0,0
62093,4775,7,0,0,0,1,0,0
34950,2182,2,1,0,0,1,0,0
34950,1897,2,1,5,0,1,0,0
1987,1701,7,1,3,0,1,0,0
1987,685,7,1,3,0,1,0,0
83144,3999,2,0,5,0,1,0,0
18051,501,5,1,0,0,1,0,0
100214,3168,5,0,1,0,1,0,0
27045,2459,2,0,9,0,2,0,1
63814,3080,4,0,5,0,1,0,0
24218,4147,1,0,1,0,1,0,0
65278,2792,2,1,0,0,1,0,0
88025,1324,5,0,34,0,2,0,0
63288,2243,5,1,2,0,1,0,0
101870,2405,3,0,1,0,1,0,0
18848,872,6,0,7,0,1,0,0
18371,168,4,1,2,0,3,0,1
18329,3671,1,0,1,0,1,0,0
18329,1057,1,0,2,0,1,0,0
45421,814,3,1,20,0,1,0,0
45421,4103,3,1,34,0,2,0,0
9152,850,7,0,5,0,1,0,0
59333,4594,2,1,18,0,1,0,0
94730,2448,7,0,3,0,1,0,0
87102,3854,5,0,10,0,1,1,0
101467,4072,7,0,4,0,1,0,0
31334,2459,1,0,10,0,2,0,0
72126,4072,2,0,8,0,1,0,0
57288,3879,2,0,5,0,1,0,1
15669,3464,7,0,1,0,2,0,0
77306,2370,3,0,5,0,1,0,0
103738,2459,1,0,5,0,2,0,0
92588,3540,2,0,11,0,3,0,0
39764,210,7,0,2,0,1,0,0
84585,814,3,0,16,0,2,1,0
25562,521,4,0,32,0,3,1,0
97658,674,3,2,4,0,2,0,0
100909,4095,5,1,4,0,2,0,0
18582,4134,3,1,0,0,1,0,0
6961,179,7,1,6,0,1,0,0
68620,2548,7,0,1,0,2,0,1
76399,3692,2,1,4,0,1,0,0
19847,199,2,0,0,0,1,0,0
104013,4018,2,0,0,0,1,0,0
86872,4685,7,0,15,0,2,0,0
87669,1243,5,1,6,0,3,0,0
87669,4055,5,1,5,0,1,0,0
24580,3685,7,0,0,0,2,0,0
52168,2353,7,0,1,0,1,0,0
28293,4883,6,1,3,0,1,0,0
63455,1376,4,1,0,0,1,0,0
74548,2480,2,0,9,0,1,1,0
84676,4863,3,0,3,0,1,0,0
24064,4073,2,1,2,0,1,0,0
28639,4982,3,2,1,0,2,0,0
60927,2094,7,1,8,0,1,0,0
34808,4072,7,0,1,0,1,0,0
51125,3080,3,0,3,0,1,0,0
73076,2783,4,0,0,0,1,0,0
24601,3807,5,0,0,0,1,0,0
78253,3118,2,1,3,0,1,0,0
56013,593,4,0,7,0,1,0,0
56013,2681,4,0,7,0,1,0,0
20666,1811,3,0,4,0,1,0,0
95800,2184,2,1,0,0,1,0,0
56988,4011,7,0,1,0,1,0,0
56988,4161,7,0,1,0,1,0,0
56988,1607,7,0,2,0,2,0,0
56988,814,7,0,2,0,1,0,0
48679,3397,3,0,4,0,1,0,0
105764,367,3,2,0,0,1,0,0
105764,2004,3,2,0,0,5,0,0
51858,24,2,1,1,0,1,0,0
52160,3670,7,0,2,1,1,1,0
52160,3671,7,0,5,0,1,1,0
50515,4235,5,0,5,0,1,0,0
79411,1907,3,0,3,0,1,0,0
3562,1811,2,0,0,0,2,1,0
35604,2426,6,0,0,0,1,0,0
1615,3331,4,0,2,0,2,0,1
84034,1157,3,0,2,0,1,0,0
21306,2522,2,0,3,0,1,0,0
40056,4594,1,1,0,0,1,0,0
40056,2644,1,1,0,0,1,0,0
22276,2805,2,0,0,0,1,0,1
6918,2502,2,0,3,0,1,0,0
56105,3800,5,0,7,0,2,0,0
40448,814,3,1,1,0,1,0,1
62239,1450,7,1,1,0,1,0,0
62239,75,7,1,1,0,1,0,0
62239,4598,7,1,0,0,1,0,0
78275,4670,1,1,29,0,2,0,0
6911,4929,4,0,5,0,1,0,1
49094,4062,2,1,3,0,1,0,0
36279,705,3,0,4,0,2,0,0
103517,1897,2,0,2,0,1,0,0
58049,1245,2,1,14,0,2,0,0
58049,2883,2,1,13,0,1,0,0
64121,264,7,0,1,0,1,1,0
39139,2633,3,1,5,0,1,0,0
60493,720,7,0,0,0,2,0,0
87891,3100,3,0,10,0,1,1,0
22617,2426,7,0,4,0,1,0,0
8682,647,5,0,3,0,1,0,0
36002,2770,2,0,0,0,1,0,0
76377,2984,7,0,0,0,1,0,0
32098,2522,5,0,0,0,1,0,0
32098,3100,5,0,3,0,1,0,0
75313,4035,1,0,4,0,1,0,0
75313,2385,1,0,6,0,1,0,0
60350,850,4,0,2,0,1,0,1
60350,912,4,0,3,0,1,0,0
60350,5,4,0,1,0,1,0,0
46442,814,7,0,3,0,1,0,0
100926,2057,7,0,3,0,1,0,0
96627,2210,2,1,7,0,1,0,0
7308,4216,5,0,8,0,1,0,0
74382,3807,7,2,2,0,1,0,0
2638,3758,3,1,10,0,3,0,0
88430,4574,3,0,4,0,1,0,0
59454,4786,7,0,5,0,4,0,0
29332,1358,5,1,9,0,1,0,0
29332,3029,5,1,1,0,1,0,0
104618,3965,2,0,0,0,2,0,0
84223,3317,2,0,3,0,1,0,0
10826,2691,7,0,8,0,1,0,0
29487,2426,7,0,14,0,1,0,0
104921,3887,7,0,0,0,1,0,0
41198,647,3,0,9,0,1,0,0
43984,3803,3,0,1,0,1,0,0
69984,4238,5,0,0,0,1,0,0
13611,3464,2,1,12,0,1,0,0
104882,3714,1,0,4,0,1,0,0
104882,4709,1,0,2,0,1,0,0
51113,4222,2,1,3,0,2,0,0
19607,1886,7,2,0,0,1,0,0
19607,1335,7,2,5,0,1,0,0
43289,845,6,0,11,0,1,0,0
13820,4594,7,0,0,0,1,0,0
100476,264,2,0,8,0,1,0,0
36791,1243,3,0,2,0,1,0,0
56433,4504,4,0,21,0,3,1,0
74035,3056,2,1,1,0,1,0,0
61349,3442,2,0,11,0,1,0,0
12326,4345,3,0,0,0,1,0,0
8439,814,4,0,0,0,3,0,1
8439,2480,4,0,0,0,1,0,0
18402,3100,4,1,1,0,1,0,0
34014,357,2,1,2,0,1,0,0
29177,1580,2,0,11,0,2,0,0
29177,3807,2,0,5,0,1,0,0
17550,2234,4,1,52,0,5,0,0
86398,1657,3,0,3,0,1,0,0
86398,2841,3,0,24,0,2,0,0
86398,2356,3,0,24,0,4,0,1
60485,842,7,0,1,0,1,0,0
19334,2591,3,1,0,0,1,0,1
67338,3830,5,0,2,0,1,0,0
9634,1119,5,0,1,0,1,0,0
28912,1824,1,1,4,0,1,0,0
57301,444,2,1,4,0,1,0,0
57301,2821,2,1,4,0,1,0,0
51621,2437,4,1,6,0,1,0,0
51621,332,4,1,8,0,1,0,0
58912,3320,2,0,0,0,1,1,0
11066,4982,2,0,0,0,2,0,0
11540,3080,2,1,0,0,1,0,0
11540,4134,2,1,0,0,1,0,0
11540,4335,2,1,3,0,1,0,0
47756,759,2,1,0,0,1,0,0
47756,3645,2,1,1,0,1,0,0
90619,4072,7,0,3,0,1,0,0
46886,4050,7,0,8,0,1,0,0
61785,2182,2,1,8,1,1,0,0
3138,1811,4,0,1,0,1,0,0
62918,4797,1,0,11,0,1,0,0
94697,251,2,0,0,0,1,0,0
94697,2884,2,0,5,0,1,0,0
40328,3030,3,0,7,0,1,0,0
40328,4425,3,0,5,0,1,0,0
92169,438,3,0,5,0,1,0,0
51652,2127,3,0,13,0,2,0,0
11922,2459,2,0,1,0,1,4,1
2433,501,2,0,1,0,1,0,0
49694,878,7,0,5,0,1,0,0
62487,702,7,0,4,0,1,0,0
62487,4156,7,0,0,0,1,0,0
18437,4246,2,0,1,0,1,0,0
89401,2182,2,1,9,0,6,0,0
89401,3772,2,1,0,0,1,0,0
40725,3854,7,0,0,0,1,2,0
63190,1607,7,0,6,0,1,0,0
51710,4476,4,0,2,0,1,1,0
79636,2715,1,0,5,1,1,0,0
33676,2459,5,0,1,0,1,0,0
83110,2422,1,0,4,0,1,0,0
52298,4141,2,1,3,0,1,0,0
83415,3098,3,0,1,0,2,0,1
31516,3566,4,0,3,0,1,0,0
89845,2302,1,0,3,0,1,0,0
99435,1364,3,1,2,0,1,0,0
99435,79,3,1,5,0,1,0,0
33778,685,3,1,2,0,2,0,0
30717,2290,3,0,0,0,1,0,0
9026,156,3,0,0,0,2,0,0
72936,4035,2,0,8,0,2,0,0
7006,4873,1,0,16,0,1,2,0
105158,4822,7,1,1,0,1,0,0
105158,922,7,1,1,0,1,0,0
32385,3517,2,1,3,0,1,0,0
32385,4845,2,1,4,0,1,0,0
104031,3925,2,1,9,0,1,0,0
16467,4709,7,0,0,0,1,0,1
16467,2642,7,0,1,0,4,0,0
59339,3160,5,1,4,0,6,0,0
101777,521,4,0,4,0,4,0,0
22023,844,7,0,16,0,1,0,0
84349,1402,3,0,0,0,1,0,0
78032,2773,1,0,1,0,1,0,0
92789,1897,2,0,1,0,2,0,0
2617,1701,2,1,1,0,1,0,0
29382,1811,2,1,0,0,1,0,0
29382,2829,2,1,0,0,1,0,0
29382,2409,2,1,1,0,1,0,0
7307,4345,2,0,2,0,1,0,0
61155,1596,7,0,5,0,1,0,0
24751,2459,7,0,14,0,1,0,1
71624,1820,2,0,5,0,1,0,0
89246,1581,2,1,4,0,1,0,0
89246,669,2,1,7,0,1,0,0
101882,1243,2,0,3,0,1,0,0
4317,2983,1,0,2,0,1,0,0
88001,2182,1,0,2,0,1,0,0
77590,2835,5,1,4,0,1,0,0
17430,4881,7,1,2,0,1,0,0
63245,4995,3,0,11,0,1,0,0
47065,144,1,1,11,0,1,0,0
87205,2446,5,0,2,0,1,0,0
76772,4035,2,0,0,0,2,0,0
9867,1139,2,1,13,0,2,0,0
35651,2171,4,0,0,0,1,0,0
100190,3747,3,0,1,0,1,0,0
38863,2301,5,0,3,0,1,0,0
26394,2459,4,0,40,0,3,0,1
57993,438,2,1,2,0,1,0,0
57993,4697,2,1,2,0,1,0,0
91739,999,1,1,12,0,1,0,0
34210,3464,2,1,0,0,1,0,0
24720,2210,7,1,0,0,1,0,0
24720,2643,7,1,1,0,1,0,0
61594,4590,2,0,0,0,8,0,0
61594,3645,2,0,1,0,1,0,0
61594,1811,2,0,2,0,1,0,0
76955,4594,3,2,16,0,2,0,0
15259,1652,3,1,3,0,1,0,0
15259,1020,3,1,13,0,2,0,0
94894,3100,2,2,1,0,1,0,0
57112,2234,2,2,3,0,1,0,0
57112,4673,2,2,1,0,1,0,0
99388,4982,4,2,3,0,1,0,0
51165,3762,5,0,9,0,2,0,0
94026,3925,7,1,0,0,1,0,0
1979,3587,3,0,2,0,1,0,0
44222,1857,7,0,0,0,1,0,0
29833,4103,7,0,90,0,2,0,0
12722,2357,3,0,2,0,1,0,0
62132,1851,4,0,0,0,3,0,0
57346,4035,7,0,0,0,1,0,0
73151,3249,3,0,0,0,1,0,0
73151,3230,3,0,0,0,1,0,0
71672,2615,3,1,11,0,1,0,0
14050,3887,2,0,1,0,1,0,0
63876,3810,7,0,0,0,2,0,0
2731,362,3,0,3,0,1,0,0
45252,4329,1,0,1,0,1,0,0
14047,2459,7,0,0,0,1,0,0
14047,4345,7,0,0,0,1,0,0
45214,3324,4,0,1,0,1,0,0
32237,2234,2,0,0,0,4,0,0
1671,4124,1,0,3,0,1,0,0
60506,4979,5,0,4,0,1,0,0
101934,1990,7,1,2,0,1,0,0
62891,3552,2,1,9,0,2,0,0
69548,2426,2,1,1,0,1,0,0
103410,702,1,1,1,0,1,0,0
53733,3758,5,0,1,0,1,0,0
51997,2780,3,0,6,0,4,0,0
51997,3867,3,0,5,0,1,0,0
81288,1412,3,0,3,0,3,0,0
103088,4103,1,0,6,0,1,0,0
25990,2127,7,1,9,0,1,0,0
41064,1358,2,0,7,0,1,0,0
41064,652,2,0,1,0,1,0,0
41064,2522,2,0,3,0,2,0,0
41064,3531,2,0,0,0,2,0,0
41064,878,2,0,20,0,1,3,0
42428,24,3,1,2,0,1,0,0
46049,1245,2,0,6,0,1,0,0
34616,4387,2,0,6,0,1,1,0
49850,3246,1,0,2,0,1,0,0
45073,4103,2,0,9,0,1,1,0
45073,1994,2,0,1,0,1,0,0
53015,4703,2,0,3,0,1,0,0
62050,1701,2,2,0,0,1,0,0
57984,602,4,0,4,0,1,0,0
57984,4308,4,0,0,0,1,0,0
17865,3829,2,0,0,0,1,0,0
100081,156,2,0,0,0,2,0,0
44588,4476,3,2,1,0,1,0,0
95493,939,2,0,1,0,1,0,0
65730,4870,3,1,3,0,1,0,0
45494,1976,2,0,1,0,2,0,0
87493,1629,3,0,5,0,1,0,0
53548,4704,2,0,4,0,1,0,0
72046,2422,7,0,3,0,2,1,1
5270,4755,3,1,5,0,2,0,0
63970,3442,2,1,13,0,3,0,0
92399,3573,2,0,18,0,1,0,0
60305,4016,2,1,2,0,1,0,0
14617,1841,4,0,3,0,1,0,0
55992,1895,1,0,0,0,1,0,0
100966,442,7,0,20,0,6,0,0
101164,2843,2,0,2,0,1,1,0
49596,1469,2,0,3,0,1,0,0
55916,3718,2,0,2,0,1,0,0
71655,2290,3,0,1,0,1,0,1
71655,2980,3,0,0,0,1,0,0
89699,1793,2,0,2,0,1,0,0
89699,922,2,0,5,0,3,0,0
64431,3100,2,0,2,0,1,0,0
11402,3597,3,1,5,0,1,0,0
20329,2262,2,0,4,0,1,0,0
86338,4349,2,1,3,0,1,0,0
71942,2356,7,0,3,0,1,0,0
71942,604,7,0,12,0,1,0,0
6710,4491,3,1,0,0,1,0,0
10398,1391,7,0,7,0,1,0,0
55303,944,4,0,3,0,2,0,0
48008,4784,3,1,18,0,2,0,0
48008,3576,3,1,8,0,1,0,0
48008,794,3,1,10,0,1,0,0
46664,1209,1,0,2,0,1,0,0
46664,2522,1,0,7,0,1,0,0
35923,1722,7,1,5,0,2,0,0
61323,2080,2,0,37,0,5,0,1
29118,5,2,0,5,0,1,0,0
29118,2393,2,0,11,0,3,0,0
105656,1971,4,1,2,0,1,0,0
100073,2465,7,1,20,0,1,0,0
100526,78,7,0,12,0,1,0,0
21045,3807,7,0,3,0,1,0,0
42270,2461,2,0,2,0,1,0,0
80383,2467,4,0,3,0,1,0,0
72036,596,2,1,4,0,1,0,0
48756,2563,7,1,5,0,1,0,0
37742,2614,5,0,0,0,1,0,0
51164,2867,3,2,1,0,1,0,0
18276,3965,7,2,1,0,1,0,0
3428,3901,4,0,1,0,1,0,0
69715,2454,7,0,9,0,2,0,0
52843,1681,7,0,3,0,1,0,0
52528,3246,3,0,5,0,1,0,0
52528,1472,3,0,1,0,2,0,0
102010,2017,2,0,1,0,1,0,0
102010,4401,2,0,28,0,2,0,1
69668,3351,2,1,10,0,2,0,0
100978,991,1,0,3,0,1,0,0
100978,530,1,0,3,0,1,0,0
74822,4995,2,1,1,0,1,0,0
4568,715,3,0,4,0,2,0,0
59221,270,5,0,3,0,3,0,0
59221,814,5,0,0,0,1,0,0
77373,4618,7,0,2,0,1,0,0
57758,1307,3,0,2,0,1,0,0
57758,658,3,0,18,0,2,0,0
20766,3555,2,0,1,0,1,0,0
20766,1629,2,0,1,0,1,0,0
20766,1358,2,0,0,0,1,0,0
4127,2234,7,0,4,0,2,0,0
86856,4772,1,0,1,0,1,0,0
4379,4067,2,1,6,0,2,0,0
11316,3438,2,0,0,0,1,0,0
36427,650,6,0,2,0,2,0,0
47631,1907,6,0,5,0,1,0,0
47631,3362,6,0,14,0,2,0,0
51578,4365,7,0,4,0,1,0,0
60462,1245,2,1,2,0,1,0,0
97165,3326,5,1,8,0,1,0,0
35871,1886,2,0,1,0,1,0,0
7160,210,4,0,2,0,1,0,0
36962,2547,2,0,9,0,1,0,0
32800,3161,2,1,5,0,1,0,0
32800,2667,2,1,2,0,1,0,0
81619,5,7,1,3,0,1,0,0
3558,646,2,0,3,0,1,0,0
66760,593,1,0,3,0,1,0,0
78762,4214,3,0,3,0,1,0,0
81586,1526,2,0,2,0,1,0,0
77654,4103,2,0,6,0,1,0,1
10776,4774,2,1,2,0,1,0,0
50597,1690,7,0,5,0,2,0,0
26091,682,3,0,1,0,1,0,0
13066,4452,2,2,0,0,1,0,0
71489,2234,2,1,7,0,4,0,0
66958,501,5,0,6,0,1,0,0
67558,28,4,0,3,0,1,0,0
67558,4995,4,0,0,0,1,0,0
34156,2618,2,1,5,0,1,0,1
96710,3457,3,0,7,0,1,0,0
50183,1117,7,0,2,0,2,1,0
49226,2616,7,0,1,0,1,0,0
47852,318,4,0,2,0,1,0,0
21331,2273,4,0,1,0,1,0,0
66749,2257,2,0,1,0,1,0,0
66749,2290,2,0,3,0,1,0,0
95346,4064,2,1,3,0,1,0,0
40352,4085,4,0,3,0,1,0,0
38990,1189,7,0,7,0,1,0,1
80689,3555,3,0,3,0,1,0,0
43818,4035,3,0,1,0,1,0,0
39371,4937,2,0,2,0,1,0,0
615,814,2,0,0,0,1,0,0
88763,3345,3,0,1,0,1,0,0
1723,1402,2,1,1,0,1,0,0
76834,3413,2,0,10,0,1,0,0
76603,1250,3,1,7,0,1,0,1
75913,598,7,0,2,0,2,0,0
75913,1324,7,0,0,0,1,0,0
75913,1155,7,0,1,0,2,0,0
87173,4594,2,0,3,0,1,0,0
34182,4504,4,1,97,0,3,1,0
44717,3670,3,2,3,0,1,0,0
44717,2069,3,2,11,0,1,0,1
44717,3082,3,2,3,0,1,0,0
44717,4720,3,2,1,0,1,0,0
101305,4550,7,1,1,0,1,0,0
5908,962,7,0,0,0,1,0,0
5908,4466,7,0,14,0,1,0,0
89626,420,3,0,4,0,1,0,0
94207,3657,2,0,6,0,1,0,0
86097,4161,7,1,5,0,2,0,0
49527,371,2,1,2,0,1,0,0
26246,2702,2,0,4,0,2,0,0
77529,1886,3,0,0,0,1,0,0
68596,1984,7,0,8,0,4,0,0
23018,3928,6,0,2,0,1,0,0
82437,129,3,0,8,0,2,0,0
63270,4335,3,0,2,0,1,0,0
5688,4192,1,0,0,0,1,0,0
95308,2301,2,0,0,0,1,0,0
95308,4103,2,0,0,0,2,0,0
17312,894,7,1,2,0,1,0,0
65571,3338,5,0,0,0,3,1,0
55570,1250,3,1,1,0,1,0,0
55570,4746,3,1,8,0,1,0,0
67393,3464,2,1,3,0,1,0,0
56923,1581,3,0,0,0,1,0,0
90345,3965,2,0,13,0,2,0,0
38276,2393,7,0,1,0,2,0,0
9356,813,3,0,1,0,1,0,0
9356,1284,3,0,0,0,1,0,0
74730,3854,2,1,7,0,1,0,0
74730,3397,2,1,7,0,2,0,0
74730,361,2,1,11,0,1,0,0
57789,637,2,1,6,0,2,0,0
11999,2155,1,0,3,0,1,0,0
105870,4335,3,1,16,0,1,0,0
52724,90,3,0,6,0,2,0,0
41156,3381,6,0,2,0,1,0,0
4421,2171,2,0,3,0,1,0,1
28873,4335,4,0,0,0,3,0,0
28873,4594,4,0,0,0,1,0,0
77137,1897,3,2,2,0,1,0,0
45062,248,7,0,7,0,1,0,0
45062,2301,7,0,1,0,1,0,0
52336,3341,3,0,2,0,1,0,0
75646,4772,7,0,1,0,1,0,0
90264,690,1,0,4,0,1,0,0
